AFTER_TAX_YIELD,APPLIED_YIELD,AVG_ANNUAL_TAX_YIELD,BDBNS_ABL_CHNL_NM,BDBNS_ABL_CHNL_TCD,BD_INRT_TCD,BD_INTP_TCD,BD_KND,BD_OFR_TCD,BD_TISU_A,BUYABLE_QUANTITY,BUY_YIELD,CORP_AFTER_TAX_YIELD,CORP_PRETAX_YIELD,COV,CRD_GRD,CRD_GRD_DT,CURR_CD,DEPO_EQUIV_YIELD_154,DEPO_EQUIV_YIELD_495,DIRTY,DUR,EVAL_PRICE,EXG_CLOSE_PRICE,EXG_CLOSE_PRICE_BASE_DT,EXG_CLOSE_YIELD,EXRT_GRTE_ERN_R,EXRT_GRTE_ERN_R_TCD,EXRT_RPY_R,INFO_BASE_DT,INFO_SEQ,ISU_BAL_AMT,ISU_DT,MAT_DT,NDY_APPLIED_YIELD,NDY_COV,NDY_DIRTY,NDY_DUR,NDY_EVAL_PRICE,PD_ABRV_ENG_NM,PD_ABRV_NM,PD_CTRY_CD,PD_ENG_NM,PD_EXG_MKT,PD_NM,PD_NO,PD_PBCM,PD_PEN_TR_YN,PD_RISK_GCD,PD_RISK_NM,PD_STD_INFO_UPDATE,PREF_TAX_YIELD,REMAINING_DAYS,SALE_YIELD_BASE_DT,SRFC_IRT,STD_PD_MCLS_NM,STD_PD_SCLS_NM,TRADE_PRICE,drv_is_perpetual,drv_maturity_status,drv_is_matured,drv_is_buyable,drv_crd_grd_norm,drv_crd_grd_rank,drv_risk_grade,drv_std_info_lag_days,drv_is_intl_bond
,4.084,,,,고정금리,복리채,지역개발채,공모,7371725000,,,,,14.6277,,,KRW,,,9823.67,3.4213,9823.67,,,,0.0,99,100.0,2026-08-21,1,7353495000.0,2025-02-28,2030-02-28,4.084,14.5857,9824.75,3.4315,9824.75,JUNBUK PROVINCIAL25-02,전북지역개발25-02,KR,JUNBUK PROVINCIAL DEVELOPMENT25-02,장외,전북지역개발채권25-02,KR2055012F28,전라북도,Y,16,매우낮은위험(6등급),2026-08-21,,1287.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.201,,,,고정금리,복리채,지역개발채,공모,17623230000,,,,,21.467,,,KRW,,,9224.26,4.2313,9224.26,,,,0.0,99,100.0,2026-08-21,1,17529100000.0,2025-12-31,2030-12-31,4.201,21.4266,9225.31,4.2447,9225.31,JUNBUK PROVINCIAL25-12,전북지역개발25-12,KR,JUNBUK PROVINCIAL DEVELOPMENT25-12,장외,전북지역개발채권25-12,KR2055022FC2,전라북도,Y,16,매우낮은위험(6등급),2026-08-21,,1593.0,,2.0,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.583,,,,고정금리,복리채,지역개발채,공모,22130070000,,,,,2.624,,,KRW,,,10071.63,1.2446,10071.63,,,,0.0,99,100.0,2026-08-21,1,21999965000.0,2022-11-30,2027-11-30,3.583,2.5901,10072.61,1.2468,10072.61,CHUNNAM PROVINCIAL22-11,전남지역개발22-11,KR,CHUNNAM PROVINCIAL DEVELOPMENT22-11,장외,전남지역개발채권 22-11,KR2066012CB9,전남광주통합특별시,Y,16,매우낮은위험(6등급),2026-08-21,,466.0,,1.05,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.334,,,,고정금리,이표채,특수은행채,공모,300000000000,,,,,236.3014,AA-,2024-05-21,KRW,,,9963.53,5.4159,9910.03,,,,0.0,99,100.0,2026-08-21,1,300000000000.0,2024-05-21,2029-05-21,4.334,239.0162,9911.06,6.9179,9911.06,NongHyup Bank2024-05COUP-A(Hyb),농업금융채권(은행)2024-05이-A(신종),KR,NongHyup Bank2024-05COUP-A(Hyb),장외,농업금융채권(은행) 2024-05이-A(신종)(조건상각/콜/후),KR381004GE50,농협은행,Y,11,매우높은위험(1등급),2026-08-21,,1004.0,,4.28,특수채,특수은행채,,N,active,N,Y,AA-,4,1,1,N
,4.745,,,,고정금리,이표채,일반회사채,공모,129000000000,,,,,0.9034,A-,2025-07-25,KRW,,,9989.28,0.9046,9989.28,,,,0.0,99,100.0,2026-08-21,1,129000000000.0,2025-07-25,2027-07-25,4.745,0.8996,9990.55,0.9029,9990.55,SK ecoplant184-3,SK에코플랜트184-3,KR,SK ecoplant184-3,장외,SK에코플랜트184-3,KR6003344F72,SK에코플랜트(주),Y,14,보통위험(4등급),2026-08-21,,338.0,,4.284,회사채,일반사채,,N,active,N,Y,A-,7,4,1,N
,5.585,,,,고정금리,이표채,할부금융채,공모,20000000000,,,,,18.7215,A+,2023-06-21,KRW,,,8911.27,4.1362,8911.27,,,,0.0,99,100.0,2026-08-21,1,20000000000.0,2021-02-04,2031-02-04,5.585,18.7041,8912.61,4.1391,8912.61,LOTTE CAPITAL410-6,롯데캐피탈410-6,KR,LOTTE CAPITAL410-6,장외,롯데캐피탈 410-6,KR6029696B26,롯데캐피탈(주),Y,14,보통위험(4등급),2026-08-21,,1628.0,,2.775,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,4.555,,,,고정금리,이표채,금융지주회사채,공모,433000000000,,,,,274.5549,AA-,2026-03-25,KRW,,,9916.24,6.0268,9916.24,,,,0.0,99,100.0,2026-08-21,1,433000000000.0,2026-05-14,2031-05-14,4.555,274.4878,9917.24,7.6198,9917.24,KBFG CoCo Bond(PWD)14,KB금융조건부(상)14,KR,KBFinancialGroup Contingent Convertible Bond(PWD)14,장외,KB금융지주 조건부자본증권(상)14(조건상각/콜/후),KR6105561G54,(주)KB금융지주,Y,11,매우높은위험(1등급),2026-08-21,,1727.0,,4.5,회사채,일반사채,,N,active,N,Y,AA-,4,1,1,N
,3.952,,,,고정금리,이표채,할부금융채,공모,20000000000,,,,,0.2435,A+,2024-07-15,KRW,,,10078.3,0.3924,10078.3,,,,0.0,99,100.0,2026-08-21,1,20000000000.0,2024-07-15,2027-01-14,3.952,0.239,10079.37,0.3907,10079.37,MERITZ CAPITAL259-4,메리츠캐피탈259-4,KR,MERITZ CAPITAL259-4,장외,메리츠캐피탈259-4,KR6169375E74,메리츠캐피탈(주),N,14,보통위험(4등급),2026-08-21,,146.0,,4.738,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,3.907,,,,고정금리,이표채,할부금융채,공모,140000000000,,,,,0.0334,A0,2024-10-04,KRW,,,10069.89,0.1137,10069.89,,,,0.0,99,100.0,2026-08-21,1,140000000000.0,2024-10-04,2026-10-02,3.907,0.0299,10070.97,0.1117,10070.97,KIC114-2,한국투자캐피탈114-2,KR,Korea Investment Capital114-2,장외,한국투자캐피탈114-2,KR6214342EA0,한국투자캐피탈(주),Y,14,보통위험(4등급),2026-08-21,,42.0,,4.671,회사채,일반사채,,N,active,N,Y,A,6,4,1,N
3.4879,3.67,0.0,온오프 겸용,0,고정금리,복리채,국민주택1종,공모,1111218610000,0.0,3.644,3.4879,3.6973,4.5149,,,KRW,4.122,5.988,10004.6,1.729,10004.6,,,,0.0,99,100.0,2026-08-21,2,1102037040000.0,2023-05-31,2028-05-31,3.67,4.4838,10005.58,1.7328,10005.58,KNHB (Ⅰ)23-05,국민주택1종23-05,KR,KOREA NATIONAL HOUSING BOND (Ⅰ)23-05,장외,국민주택1종채권 23-05,KR101501DD54,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,3.5681,649.0,2026-08-21,1.3,국공채,국민주택,10009.0,N,active,N,Y,,,6,1,N
3.9081,4.019,0.0,온오프 겸용,0,고정금리,이표채,국고채권,공모,24515000000000,0.0,3.984,3.9081,4.1403,15.1649,,,KRW,4.619,6.72,9102.42,3.648,9102.42,,,,0.0,99,100.0,2026-08-21,2,22867000000000.0,2020-06-10,2030-06-10,4.019,15.1427,9103.41,3.6522,9103.41,KTB01375-3006(20-4),국고01375-3006(20-4),KR,KOREA TREASURY BOND01375-3006(20-4),장외,국고채권 01375-3006(20-4),KR103502GA67,대한민국,Y,16,매우낮은위험(6등급),2026-08-21,3.9971,1389.0,2026-08-21,1.375,국공채,국고채,9114.0,N,active,N,Y,,,6,1,N
3.3274,3.695,0.0,온오프 겸용,0,고정금리,복리채,도시철도공채,공모,10131015000,0.0,3.673,3.3274,3.7219,3.8051,,,KRW,3.933,4.859,10671.0,1.5666,10671.0,,,,0.0,99,100.0,2026-08-21,2,10106450000.0,2023-03-31,2028-03-31,3.695,3.7658,10672.05,1.5701,10672.05,BUSAN SUBWAY23-03,부산도시철도23-03,KR,BUSAN SUBWAY23-03,장외,부산도시철도공채증권 23-03,KR2006024D37,부산광역시,Y,16,매우낮은위험(6등급),2026-08-21,3.4786,588.0,2026-08-21,2.5,국공채,도시철도,10674.0,N,active,N,Y,,,6,1,N
4.2823,4.31,0.0,온오프 겸용,0,고정금리,복리채,도시철도공채,공모,3082500000,0.0,4.271,4.2823,4.6384,26.1137,,,KRW,5.061,6.918,8992.92,4.7075,8992.92,,,,0.0,99,100.0,2026-08-21,2,3082500000.0,2026-06-30,2031-06-30,4.31,26.083,8993.95,4.7226,8993.95,DAEGU SUBWAY26-06,대구도시철도26-06,KR,DAEGU SUBWAY26-06,장외,대구도시철도공채증권 26-06,KR2007024G65,대구광역시,Y,16,매우낮은위험(6등급),2026-08-21,4.4188,1774.0,2026-08-21,2.0,국공채,도시철도,9009.0,N,active,N,Y,,,6,1,N
4.2018,4.256,0.0,온오프 겸용,0,고정금리,복리채,지역개발채,공모,9742400000,0.0,4.218,4.2018,4.5543,23.7082,,,KRW,4.966,6.774,9108.95,4.4688,9108.95,,,,0.0,99,100.0,2026-08-21,2,9721835000.0,2026-03-31,2031-03-31,4.256,23.6679,9109.99,4.4832,9109.99,JUNBUK PROVINCIAL26-03,전북지역개발26-03,KR,JUNBUK PROVINCIAL DEVELOPMENT26-03,장외,전북지역개발채권26-03,KR2055022G33,전라북도,Y,16,매우낮은위험(6등급),2026-08-21,4.3368,1683.0,2026-08-21,2.0,국공채,지역개발,9124.0,N,active,N,Y,,,6,1,N
4.2556,4.293,0.0,온오프 겸용,0,고정금리,복리채,지역개발채,공모,13585110000,0.0,4.254,4.2556,4.6105,25.3051,,,KRW,5.03,6.87,9030.69,4.6289,9030.69,,,,0.0,99,100.0,2026-08-21,2,13422875000.0,2026-05-31,2031-05-31,4.293,25.2707,9031.71,4.6439,9031.71,KYUNGBUK PROVINCIAL26-05,경북지역개발26-05,KR,KYUNGBUK PROVINCIAL DEVELOPMENT26-05,장외,경북지역개발채권 26-05,KR2077022G52,경상북도,Y,16,매우낮은위험(6등급),2026-08-21,4.3916,1744.0,2026-08-21,2.0,국공채,지역개발,9047.0,N,active,N,Y,,,6,1,N
4.1558,4.291,0.0,온오프 겸용,0,고정금리,이표채,일반특수법인채,공모,200000000000,0.0,4.256,4.1558,4.4044,13.1587,AAA,2020-03-04,KRW,4.912,7.139,9154.03,3.3752,9154.03,,,,0.0,99,100.0,2026-08-21,2,200000000000.0,2020-03-04,2030-03-04,4.291,13.1427,9155.09,3.3792,9155.09,KEPCO1022,한국전력1022,KR,KOREA ELECTRIC POWER CORPCORPORATION1022,장외,한국전력공사채권1022,KR350101GA36,한국전력공사(주),Y,16,매우낮은위험(6등급),2026-08-21,4.251,1291.0,2026-08-21,1.479,특수채,공사채,9164.0,N,active,N,Y,AAA,1,6,1,N
3.8013,4.359,0.0,온오프 겸용,0,고정금리,이표채,일반회사채,공모,287000000000,0.0,4.34,3.8013,4.3431,2.3135,A0,2025-05-15,KRW,4.493,5.15,9899.38,1.3986,9899.38,,,,0.0,99,100.0,2026-08-21,2,287000000000.0,2025-01-31,2028-01-31,4.359,2.3057,9900.54,1.3979,9900.54,KAL110-1,대한항공110-1,KR,KOREAN AIR LINES110-1,장외,대한항공110-1,KR6003491F16,(주)대한항공,Y,14,보통위험(4등급),2026-08-21,4.0089,528.0,2026-08-21,3.494,회사채,일반사채,9902.0,N,active,N,Y,A,6,4,1,N
3.1617,3.901,0.0,온오프 겸용,0,고정금리,이표채,할부금융채,공모,90000000000,0.0,3.887,3.1617,3.8628,0.5538,AA-,2026-01-16,KRW,3.737,3.186,10087.98,0.6352,10087.98,,,,0.0,99,100.0,2026-08-21,2,90000000000.0,2024-04-18,2027-04-16,3.901,0.5481,10089.04,0.6337,10089.04,iM Capital114-3,아이엠캐피탈114-3,KR,iM Capital114-3,장외,아이엠캐피탈 114-3,KR6176943E49,(주)아이엠캐피탈,Y,15,낮은위험(5등급),2026-08-21,3.4303,238.0,2026-08-21,4.616,회사채,일반사채,10088.0,N,active,N,Y,AA-,4,5,1,N
,3.272,,,,고정금리,복리채,도시철도공채,공모,69427455000,,,,,0.8125,,,KRW,,,10500.99,0.5949,10500.99,,,,0.0,99,100.0,2026-08-21,1,69362335000.0,2020-03-31,2027-03-31,3.272,0.7737,10501.91,0.595,10501.91,SEOUL SUBWAY20-03,서울도시철도20-03,KR,SEOUL METROPOLITAN CITY SUBWAY BOND20-03,장외,서울도시철도공채증권 20-03,KR2001294A34,서울특별시,Y,16,매우낮은위험(6등급),2026-08-21,,222.0,,1.0,국공채,도시철도,,N,active,N,Y,,,6,1,N
,3.92,,,,고정금리,복리채,지역개발채,공모,15156420000,,,,,8.6272,,,KRW,,,10232.58,2.5359,10232.58,,,,0.0,99,100.0,2026-08-21,1,14926105000.0,2024-03-31,2029-03-31,3.92,8.5877,10233.65,2.5429,10233.65,KANGWON PROVINCIAL24-03,강원지역개발24-03,KR,KANGWON PROVINCIAL DEVELOPMENT24-03,장외,강원지역개발채권 24-03,KR2002022E37,강원도,N,16,매우낮은위험(6등급),2026-08-21,,953.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.31,,,,고정금리,복리채,지역개발채,공모,16211185000,,,,,26.1137,,,KRW,,,8992.92,4.7075,8992.92,,,,0.0,99,100.0,2026-08-21,1,16060780000.0,2026-06-30,2031-06-30,4.31,26.083,8993.95,4.7226,8993.95,KANGWON PROVINCIAL26-06,강원지역개발26-06,KR,KANGWON PROVINCIAL DEVELOPMENT26-06,장외,강원지역개발채권 26-06,KR2002022G68,강원도,N,16,매우낮은위험(6등급),2026-08-21,,1774.0,,2.0,국공채,지역개발,,N,active,N,Y,,,6,1,N
,2.897,,,,고정금리,복리채,지역개발채,공모,14964090000,,,,,0.069,,,KRW,,,10502.69,0.1072,10502.69,,,,0.0,99,100.0,2026-08-21,1,14959510000.0,2021-09-30,2026-09-30,2.897,0.0523,10503.52,0.1057,10503.52,INCHEON PROVINCIAL21-09,인천지역개발21-09,KR,INCHEON PROVINCIAL DEVELOPMENT21-09,장외,인천지역개발채권 21-09,KR2004012B95,인천광역시,Y,16,매우낮은위험(6등급),2026-08-21,,40.0,,1.05,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.31,,,,고정금리,복리채,지역개발채,공모,10339885000,,,,,26.1137,,,KRW,,,8992.92,4.7075,8992.92,,,,0.0,99,100.0,2026-08-21,1,10261735000.0,2026-06-30,2031-06-30,4.31,26.083,8993.95,4.7226,8993.95,INCHEON PROVINCIAL26-06,인천지역개발26-06,KR,INCHEON PROVINCIAL DEVELOPMENT26-06,장외,인천지역개발채권 26-06,KR2004022G64,인천광역시,Y,16,매우낮은위험(6등급),2026-08-21,,1774.0,,2.0,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.878,,,,고정금리,복리채,지역개발채,공모,6887310000,,,,,7.7215,,,KRW,,,10306.47,2.3796,10306.47,,,,0.0,99,100.0,2026-08-21,1,6873295000.0,2024-01-31,2029-01-31,3.878,7.6808,10307.55,2.386,10307.55,KWANGJU PROVINCIAL24-01,광주지역개발24-01,KR,KWANGJU PROVINCIAL DEVELOPMENT24-01,장외,광주지역개발채권 24-01,KR2005022E14,전남광주통합특별시,N,16,매우낮은위험(6등급),2026-08-21,,894.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.183,,,,고정금리,복리채,지역개발채,공모,6382165000,,,,,20.7278,,,KRW,,,9263.75,4.1492,9263.75,,,,0.0,99,100.0,2026-08-21,1,6380305000.0,2025-11-30,2030-11-30,4.183,20.6904,9264.8,4.1621,9264.8,KWANGJU PROVINCIAL25-11,광주지역개발25-11,KR,KWANGJU PROVINCIAL DEVELOPMENT25-11,장외,광주지역개발채권 25-11,KR2005022FB5,전남광주통합특별시,Y,16,매우낮은위험(6등급),2026-08-21,,1562.0,,2.0,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.946,,,,고정금리,복리채,지역개발채,공모,7210775000,,,,,9.1116,,,KRW,,,10193.4,2.6151,10193.4,,,,0.0,99,100.0,2026-08-21,1,7155835000.0,2024-04-30,2029-04-30,3.946,9.075,10194.47,2.6223,10194.47,KWANGJU PROVINCIAL24-04,광주지역개발24-04,KR,KWANGJU PROVINCIAL DEVELOPMENT24-04,장외,광주지역개발채권 24-04,KR2005032E46,전남광주통합특별시,Y,16,매우낮은위험(6등급),2026-08-21,,983.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.064,,,,고정금리,복리채,지역개발채,공모,2622685000,,,,,12.8697,,,KRW,,,9927.77,3.1819,9927.77,,,,0.0,99,100.0,2026-08-21,1,2580910000.0,2024-11-30,2029-11-30,4.064,12.8327,9928.86,3.1911,9928.86,BUSAN PROVINCIAL24-11,부산지역개발24-11,KR,BUSAN PROVINCIAL DEVELOPMENT24-11,장외,부산지역개발채권 24-11,KR2006012EB8,부산광역시,Y,16,매우낮은위험(6등급),2026-08-21,,1197.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.078,,,,고정금리,복리채,도시철도공채,공모,3615615000,,,,,14.0647,,,KRW,,,9856.02,3.3469,9856.02,,,,0.0,99,100.0,2026-08-21,1,3615615000.0,2025-01-31,2030-01-31,4.078,14.0228,9857.11,3.3569,9857.11,BUSAN SUBWAY25-01,부산도시철도25-01,KR,BUSAN SUBWAY25-01,장외,부산도시철도공채증권 25-01,KR2006014F11,부산광역시,Y,16,매우낮은위험(6등급),2026-08-21,,1259.0,,2.5,국공채,도시철도,,N,active,N,Y,,,6,1,N
,0.991,,,,고정금리,이표채,국고채권,공모,2349090000000,,,,,15.7449,,,KRW,,,12086.73,3.7117,12086.73,,,,0.0,99,100.0,2026-08-21,1,703090000000.0,2020-06-10,2030-06-10,0.991,15.7204,12087.26,3.7113,12087.26,KTBI01125-3006(20-5),물가01125-3006(20-5),KR,Inflation-Linked KOREA TREASURY BOND01125-3006(20-5),장외,물가연동국고채권 01125-3006(20-5),KR103503GA66,대한민국,N,16,매우낮은위험(6등급),2026-08-21,,1389.0,,1.125,국공채,물가채,,N,active,N,Y,,,6,1,N
,3.892,,,,고정금리,복리채,도시철도공채,공모,52057915000,,,,,8.144,,,KRW,,,9724.5,2.454,9724.5,,,,0.0,99,100.0,2026-08-21,1,51840530000.0,2022-02-28,2029-02-28,3.892,8.1032,9725.51,2.4607,9725.51,SEOUL SUBWAY22-02,서울도시철도22-02,KR,SEOUL METROPOLITAN CITY SUBWAY BOND22-02,장외,서울도시철도공채증권 22-02,KR2001024C21,서울특별시,Y,16,매우낮은위험(6등급),2026-08-21,,922.0,,1.0,국공채,도시철도,,N,active,N,Y,,,6,1,N
,4.071,,,,고정금리,복리채,도시철도공채,공모,80730845000,,,,,13.4581,,,KRW,,,9363.68,3.2645,9363.68,,,,0.0,99,100.0,2026-08-21,1,80577880000.0,2022-12-31,2029-12-31,4.071,13.4178,9364.71,3.2741,9364.71,SEOUL SUBWAY22-12,서울도시철도22-12,KR,SEOUL METROPOLITAN CITY SUBWAY BOND22-12,장외,서울도시철도공채증권 22-12,KR2001024CC0,서울특별시,Y,16,매우낮은위험(6등급),2026-08-21,,1228.0,,1.0,국공채,도시철도,,N,active,N,Y,,,6,1,N
,3.776,,,,고정금리,복리채,도시철도공채,공모,76633520000,,,,,4.8798,,,KRW,,,9996.54,1.8072,9996.54,,,,0.0,99,100.0,2026-08-21,1,76555840000.0,2021-06-30,2028-06-30,3.776,4.855,9997.54,1.8112,9997.54,SEOUL SUBWAY21-06,서울도시철도21-06,KR,SEOUL METROPOLITAN CITY SUBWAY BOND21-06,장외,서울도시철도공채증권 21-06,KR2001034B61,서울특별시,Y,16,매우낮은위험(6등급),2026-08-21,,679.0,,1.0,국공채,도시철도,,N,active,N,Y,,,6,1,N
,3.847,,,,고정금리,복리채,지역개발채,공모,11510160000,,,,,6.4381,,,KRW,,,10413.31,2.1343,10413.31,,,,0.0,99,100.0,2026-08-21,1,11437025000.0,2023-10-31,2028-10-31,3.847,6.4085,10414.39,2.1395,10414.39,KANGWON PROVINCIAL23-10,강원지역개발23-10,KR,KANGWON PROVINCIAL DEVELOPMENT23-10,장외,강원지역개발채권 23-10,KR2002012DA6,강원도,Y,16,매우낮은위험(6등급),2026-08-21,,802.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.328,,,,고정금리,복리채,지역개발채,공모,10465925000,,,,,26.9639,,,KRW,,,8953.54,4.7885,8953.54,,,,0.0,99,100.0,2026-08-21,1,10357840000.0,2026-07-31,2031-07-31,4.328,26.938,8954.56,4.8037,8954.56,KANGWON PROVINCIAL26-07,강원지역개발26-07,KR,KANGWON PROVINCIAL DEVELOPMENT26-07,장외,강원지역개발채권 26-07,KR2002022G76,강원도,N,16,매우낮은위험(6등급),2026-08-21,,1805.0,,2.0,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.064,,,,고정금리,복리채,지역개발채,공모,5902405000,,,,,12.8697,,,KRW,,,9927.77,3.1819,9927.77,,,,0.0,99,100.0,2026-08-21,1,5867560000.0,2024-11-30,2029-11-30,4.064,12.8327,9928.86,3.1911,9928.86,DAEJON PROVINCIAL24-11,대전지역개발24-11,KR,DAEJON PROVINCIAL DEVELOPMENT24-11,장외,대전지역개발채권24-11,KR2003022EB0,대전광역시,N,16,매우낮은위험(6등급),2026-08-21,,1197.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.071,,,,고정금리,복리채,지역개발채,공모,8365240000,,,,,13.4582,,,KRW,,,9891.91,3.2645,9891.91,,,,0.0,99,100.0,2026-08-21,1,8339485000.0,2024-12-31,2029-12-31,4.071,13.4179,9892.99,3.2741,9892.99,DAEJON PROVINCIAL24-12,대전지역개발24-12,KR,DAEJON PROVINCIAL DEVELOPMENT24-12,장외,대전지역개발채권24-12,KR2003022EC8,대전광역시,N,16,매우낮은위험(6등급),2026-08-21,,1228.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.328,,,,고정금리,복리채,지역개발채,공모,4308250000,,,,,26.9639,,,KRW,,,8953.54,4.7885,8953.54,,,,0.0,99,100.0,2026-08-21,1,4296600000.0,2026-07-31,2031-07-31,4.328,26.938,8954.56,4.8037,8954.56,DAEJON PROVINCIAL26-07,대전지역개발26-07,KR,DAEJON PROVINCIAL DEVELOPMENT26-07,장외,대전지역개발채권26-07,KR2003022G74,대전광역시,N,16,매우낮은위험(6등급),2026-08-21,,1805.0,,2.0,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.064,,,,고정금리,복리채,지역개발채,공모,7650370000,,,,,12.8697,,,KRW,,,9927.77,3.1819,9927.77,,,,0.0,99,100.0,2026-08-21,1,7647760000.0,2024-11-30,2029-11-30,4.064,12.8327,9928.86,3.1911,9928.86,INCHEON PROVINCIAL24-11,인천지역개발24-11,KR,INCHEON PROVINCIAL DEVELOPMENT24-11,장외,인천지역개발채권 24-11,KR2004012EB0,인천광역시,Y,16,매우낮은위험(6등급),2026-08-21,,1197.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.892,,,,고정금리,복리채,지역개발채,공모,8379070000,,,,,8.144,,,KRW,,,10272.91,2.454,10272.91,,,,0.0,99,100.0,2026-08-21,1,8302840000.0,2024-02-29,2029-02-28,3.892,8.1032,10273.98,2.4607,10273.98,INCHEON PROVINCIAL24-02,인천지역개발24-02,KR,INCHEON PROVINCIAL DEVELOPMENT24-02,장외,인천지역개발채권 24-02,KR2004022E25,인천광역시,N,16,매우낮은위험(6등급),2026-08-21,,922.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.057,,,,고정금리,복리채,지역개발채,공모,6090195000,,,,,12.3178,,,KRW,,,9962.74,3.1019,9962.74,,,,0.0,99,100.0,2026-08-21,1,6086685000.0,2024-10-31,2029-10-31,4.057,12.2857,9963.84,3.1106,9963.84,KWANGJU PROVINCIAL24-10,광주지역개발24-10,KR,KWANGJU PROVINCIAL DEVELOPMENT24-10,장외,광주지역개발채권 24-10,KR2005022EA0,전남광주통합특별시,N,16,매우낮은위험(6등급),2026-08-21,,1167.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.219,,,,고정금리,복리채,지역개발채,공모,5565025000,,,,,22.2233,,,KRW,,,9184.78,4.3133,9184.78,,,,0.0,99,100.0,2026-08-21,1,5559635000.0,2026-01-31,2031-01-31,4.219,22.1816,9185.82,4.327,9185.82,KWANGJU PROVINCIAL26-01,광주지역개발26-01,KR,KWANGJU PROVINCIAL DEVELOPMENT26-01,장외,광주지역개발채권 26-01,KR2005022G12,전남광주통합특별시,N,16,매우낮은위험(6등급),2026-08-21,,1624.0,,2.0,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.105,,,,고정금리,복리채,지역개발채,공모,3046350000,,,,,16.5777,,,KRW,,,9718.13,3.6646,9718.13,,,,0.0,99,100.0,2026-08-21,1,3046155000.0,2025-05-31,2030-05-31,4.105,16.5436,9719.19,3.6755,9719.19,BUSAN PROVINCIAL25-05,부산지역개발25-05,KR,BUSAN PROVINCIAL DEVELOPMENT25-05,장외,부산지역개발채권 25-05,KR2006022F52,부산광역시,N,16,매우낮은위험(6등급),2026-08-21,,1379.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.025,,,,고정금리,복리채,지역개발채,공모,12778640000,,,,,10.6978,,,KRW,,,10073.08,2.8569,10073.08,,,,0.0,99,100.0,2026-08-21,1,12704160000.0,2024-07-31,2029-07-31,4.025,10.6774,10074.14,2.8644,10074.14,CHUNGNAM PROVINCIAL24-07,충남지역개발24-07,KR,CHUNGNAM PROVINCIAL DEVELOPMENT24-07,장외,충남지역개발채권 24-07,KR2022022E76,충청남도,Y,16,매우낮은위험(6등급),2026-08-21,,1075.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,3.999,,,,고정금리,복리채,지역개발채,공모,72616790000,,,,,10.1467,,,KRW,,,10113.74,2.7756,10113.74,,,,0.0,99,100.0,2026-08-21,1,72431435000.0,2024-06-30,2029-06-30,3.999,10.1197,10114.81,2.783,10114.81,KYUNGKI PROVINCIAL24-06,경기지역개발24-06,KR,KYUNGKI PROVINCIAL DEVELOPMENT24-06,장외,경기지역개발채권 24-06,KR2044022E62,경기도,Y,16,매우낮은위험(6등급),2026-08-21,,1044.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
,4.105,,,,고정금리,복리채,지역개발채,공모,3412995000,,,,,16.5777,,,KRW,,,9718.13,3.6646,9718.13,,,,0.0,99,100.0,2026-08-21,1,3344820000.0,2025-05-31,2030-05-31,4.105,16.5436,9719.19,3.6755,9719.19,KYUNGNAM PROVINCIAL25-05,경남지역개발25-05,KR,KYUNGNAM PROVINCIAL DEVELOPMENT25-05,장외,경남지역개발채권 25-05,KR2088022F50,경상남도,Y,16,매우낮은위험(6등급),2026-08-21,,1379.0,,2.5,국공채,지역개발,,N,active,N,Y,,,6,1,N
