AFTER_TAX_YIELD,APPLIED_YIELD,AVG_ANNUAL_TAX_YIELD,BDBNS_ABL_CHNL_NM,BDBNS_ABL_CHNL_TCD,BD_INRT_TCD,BD_INTP_TCD,BD_KND,BD_OFR_TCD,BD_TISU_A,BUYABLE_QUANTITY,BUY_YIELD,CORP_AFTER_TAX_YIELD,CORP_PRETAX_YIELD,COV,CRD_GRD,CRD_GRD_DT,CURR_CD,DEPO_EQUIV_YIELD_154,DEPO_EQUIV_YIELD_495,DIRTY,DUR,EVAL_PRICE,EXG_CLOSE_PRICE,EXG_CLOSE_PRICE_BASE_DT,EXG_CLOSE_YIELD,EXRT_GRTE_ERN_R,EXRT_GRTE_ERN_R_TCD,EXRT_RPY_R,INFO_BASE_DT,INFO_SEQ,ISU_BAL_AMT,ISU_DT,MAT_DT,NDY_APPLIED_YIELD,NDY_COV,NDY_DIRTY,NDY_DUR,NDY_EVAL_PRICE,PD_ABRV_ENG_NM,PD_ABRV_NM,PD_CTRY_CD,PD_ENG_NM,PD_EXG_MKT,PD_NM,PD_NO,PD_PBCM,PD_PEN_TR_YN,PD_RISK_GCD,PD_RISK_NM,PD_STD_INFO_UPDATE,PREF_TAX_YIELD,REMAINING_DAYS,SALE_YIELD_BASE_DT,SRFC_IRT,STD_PD_MCLS_NM,STD_PD_SCLS_NM,TRADE_PRICE,drv_is_perpetual,drv_maturity_status,drv_is_matured,drv_is_buyable,drv_crd_grd_norm,drv_crd_grd_rank,drv_risk_grade,drv_std_info_lag_days,drv_is_intl_bond
,3.927,,,,고정금리,이표채,일반지방공사채,공모,60000000000,,,,,1.98,AA+,2024-12-17,KRW,,,9936.43,1.2853,9936.43,0.0,,0.0,0.0,99,100.0,2026-08-21,1,60000000000.0,2024-12-17,2027-12-17,3.927,1.9725,9937.49,1.2844,9937.49,BMC67,부산도시공사67,KR,BUSAN METROPOLITAN CORPORATION67,장내,부산도시공사67,KR353101GEC2,부산도시공사,N,16,매우낮은위험(6등급),2026-08-21,,483.0,,3.018,특수채,일반사채,,N,active,N,Y,AA+,2,6,1,N
,3.778,,,,고정금리,이표채,일반지방공사채,공모,50000000000,,,,,0.829,AA+,2024-06-14,KRW,,,10042.95,0.796,10042.95,0.0,,0.0,0.0,99,100.0,2026-08-21,1,50000000000.0,2024-06-14,2027-06-14,3.778,0.8235,10043.98,0.7946,10043.98,DUDC2024-03,대구도시개발공사2024-03,KR,Daegu Urban Development2024-03,장내,대구도시개발공사2024-03,KR353201GE68,대구도시개발공사,N,16,매우낮은위험(6등급),2026-08-21,,297.0,,3.507,특수채,일반사채,,N,active,N,Y,AA+,2,6,1,N
,4.236,,,,고정금리,복리채,지방공사보상채권,공모,9667400000,,,,,8.0927,AA+,2026-02-27,KRW,,,9639.11,2.4482,9639.11,0.0,,0.0,0.0,99,100.0,2026-08-21,1,9667400000.0,2026-02-28,2029-02-28,4.236,8.053,9640.2,2.4556,9640.2,DCCO(LAND)(SNB) 26-02,대전도시공사보상(서남부) 26-02,KR,DAEJON CITY CORPORATION(LAND)(SNB) 26-02,장내,대전도시공사보상 (서남부) 26-02,KR353401DG26,대전도시공사,N,16,매우낮은위험(6등급),2026-08-21,,922.0,,2.3,특수채,일반사채,,N,active,N,Y,AA+,2,6,1,N
,3.991,,,,고정금리,이표채,일반지방공사채,공모,180000000000,,,,,2.4872,AA+,2025-02-19,KRW,,,9861.95,1.4542,9861.95,0.0,,0.0,0.0,99,100.0,2026-08-21,1,180000000000.0,2025-02-19,2028-02-18,3.991,2.4804,9863.01,1.4534,9863.01,DCCO2025-47,대전도시공사2025-47,KR,DAEJEON CITY CORPORATION2025-47,장내,대전도시공사2025-47,KR353401GF24,대전도시공사,N,16,매우낮은위험(6등급),2026-08-21,,546.0,,3.024,특수채,일반사채,,N,active,N,Y,AA+,2,6,1,N
,4.99,,,,고정금리,이표채,시설대여채(리스),공모,30000000000,,,,,3.1219,A0,2026-06-11,KRW,,,10086.92,1.632,10086.92,0.0,,0.0,0.0,99,100.0,2026-08-21,1,30000000000.0,2026-06-11,2028-05-11,4.99,3.1121,10088.29,1.6318,10088.29,HAN KOOK CAPITAL567-4,한국캐피탈567-4,KR,HAN KOOK CAPITAL567-4,장내,한국캐피탈567-4,KR6023764G62,한국캐피탈(주),N,14,보통위험(4등급),2026-08-21,,629.0,,4.941,회사채,일반사채,,N,active,N,Y,A,6,4,1,N
,4.101,,,,고정금리,이표채,할부금융채,공모,50000000000,,,,,1.8934,AA-,2026-07-09,KRW,,,10066.89,1.2557,10066.89,0.0,,0.0,0.0,99,100.0,2026-08-21,1,50000000000.0,2026-07-09,2027-12-09,4.101,1.8837,10068.01,1.2548,10068.01,SHINHAN CAPITAL532-1,신한캐피탈532-1,KR,SHINHAN CAPITAL532-1,장내,신한캐피탈532-1,KR6023781G79,신한캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,475.0,,4.241,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,4.3,,,,고정금리,이표채,할부금융채,공모,50000000000,,,,,3.6922,AA-,2026-06-09,KRW,,,10084.57,1.7843,10084.57,0.0,,0.0,0.0,99,100.0,2026-08-21,1,50000000000.0,2026-06-09,2028-07-07,4.3,3.6815,10085.75,1.7839,10085.75,SHINHAN CAPITAL529-4,신한캐피탈529-4,KR,SHINHAN CAPITAL529-4,장내,신한캐피탈529-4,KR6023784G68,신한캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,686.0,,4.298,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,4.255,,,,고정금리,이표채,할부금융채,공모,90000000000,,,,,3.1595,AA-,2024-05-10,KRW,,,9975.55,1.6489,9975.55,0.0,,0.0,0.0,99,100.0,2026-08-21,1,90000000000.0,2024-05-10,2028-05-09,4.255,3.151,9976.69,1.6483,9976.69,SHINHAN CAPITAL498-6,신한캐피탈498-6,KR,SHINHAN CAPITAL498-6,장내,신한캐피탈 498-6,KR6023786E50,신한캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,627.0,,4.034,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,4.455,,,,고정금리,이표채,할부금융채,공모,80000000000,,,,,7.8476,AA-,2026-06-19,KRW,,,10037.36,2.6358,10037.36,0.0,,0.0,0.0,99,100.0,2026-08-21,1,80000000000.0,2026-06-19,2029-06-19,4.455,7.8348,10038.57,2.6362,10038.57,SHINHAN CAPITAL530-4,신한캐피탈530-4,KR,SHINHAN CAPITAL530-4,장내,신한캐피탈530-4,KR6023788G64,신한캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,1033.0,,4.318,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,4.818,,,,고정금리,이표채,할부금융채,공모,20000000000,,,,,3.536,A+,2026-06-24,KRW,,,10096.79,1.7425,10096.79,0.0,,0.0,0.0,99,100.0,2026-08-21,1,20000000000.0,2026-06-24,2028-06-23,4.818,3.5266,10098.11,1.7422,10098.11,LOTTE CAPITAL500-2,롯데캐피탈500-2,KR,LOTTE CAPITAL500-2,장내,롯데캐피탈500-2,KR6029694G64,롯데캐피탈(주),N,14,보통위험(4등급),2026-08-21,,672.0,,4.929,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,3.575,,,,고정금리,이표채,할부금융채,공모,30000000000,,,,,0.0368,A+,2024-04-05,KRW,,,10082.31,0.1209,10082.31,0.0,,0.0,0.0,99,100.0,2026-08-21,1,30000000000.0,2024-04-05,2026-10-05,3.575,0.0333,10083.28,0.119,10083.28,LOTTE CAPITAL459-7,롯데캐피탈459-7,KR,LOTTE CAPITAL459-7,장내,롯데캐피탈459-7,KR6029697E48,롯데캐피탈(주),N,14,보통위험(4등급),2026-08-21,,45.0,,5.056,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,4.572,,,,고정금리,이표채,할부금융채,공모,10000000000,,,,,2.0429,A+,2026-07-30,KRW,,,10034.72,1.3081,10034.72,0.0,,0.0,0.0,99,100.0,2026-08-21,1,10000000000.0,2026-07-30,2027-12-30,4.572,2.0336,10035.96,1.3075,10035.96,LOTTE CAPITAL503-2,롯데캐피탈503-2,KR,LOTTE CAPITAL503-2,장내,롯데캐피탈503-2,KR6029697G79,롯데캐피탈(주),N,14,보통위험(4등급),2026-08-21,,496.0,,4.628,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,4.595,,,,고정금리,이표채,할부금융채,공모,50000000000,,,,,2.225,A+,2025-01-22,KRW,,,9954.19,1.3685,9954.19,0.0,,0.0,0.0,99,100.0,2026-08-21,1,50000000000.0,2025-01-22,2028-01-21,4.595,2.2169,9955.43,1.3678,9955.43,LOTTE CAPITAL474-3,롯데캐피탈474-3,KR,LOTTE CAPITAL474-3,장내,롯데캐피탈474-3,KR602969AF16,롯데캐피탈(주),N,14,보통위험(4등급),2026-08-21,,518.0,,4.022,회사채,일반사채,,N,active,N,Y,A+,5,4,1,N
,3.728,,,,고정금리,이표채,신용카드채,공모,100000000000,,,,,0.4997,AA+,2024-04-04,KRW,,,10047.28,0.5992,10047.28,0.0,,0.0,0.0,99,100.0,2026-08-21,1,100000000000.0,2024-04-04,2027-04-02,3.728,0.494,10048.29,0.5977,10048.29,SAMSUNG CARD2654,삼성카드2654,KR,SAMSUNG CARD2654,장내,삼성카드 2654,KR6029781E45,삼성카드(주),N,15,낮은위험(5등급),2026-08-21,,224.0,,3.713,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,4.427,,,,고정금리,이표채,신용카드채,공모,50000000000,,,,,9.6657,AA+,2024-10-10,KRW,,,9754.2,2.9463,9754.2,0.0,,0.0,0.0,99,100.0,2026-08-21,1,50000000000.0,2024-10-10,2029-10-10,4.427,9.6515,9755.37,2.947,9755.37,SAMSUNG CARD2693,삼성카드2693,KR,SAMSUNG CARD2693,장내,삼성카드 2693,KR6029781EA4,삼성카드(주),N,15,낮은위험(5등급),2026-08-21,,1146.0,,3.449,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,3.981,,,,고정금리,이표채,신용카드채,공모,10000000000,,,,,1.4827,AA+,2026-04-08,KRW,,,10006.26,1.0993,10006.26,0.0,,0.0,0.0,99,100.0,2026-08-21,1,10000000000.0,2026-04-08,2027-10-08,3.981,1.4754,10007.33,1.0982,10007.33,SAMSUNG CARD2849,삼성카드2849,KR,SAMSUNG CARD2849,장내,삼성카드 2849,KR6029781G43,삼성카드(주),N,15,낮은위험(5등급),2026-08-21,,413.0,,3.644,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,3.599,,,,고정금리,이표채,일반지방공사채,공모,60000000000,,,,,0.5019,AA+,2025-04-03,KRW,,,9993.7,0.6008,9993.7,0.0,,0.0,0.0,99,100.0,2026-08-21,1,60000000000.0,2025-04-03,2027-04-02,3.599,0.4963,9994.67,0.5993,9994.67,DCCO2025-48,대전도시공사2025-48,KR,DAEJEON CITY CORPORATION2025-48,장내,대전도시공사2025-48,KR353401GF40,대전도시공사,N,16,매우낮은위험(6등급),2026-08-21,,224.0,,2.864,특수채,일반사채,,N,active,N,Y,AA+,2,6,1,N
,4.08,,,,고정금리,복리채,지방공사보상채권,공모,3172900000,,,,,5.6529,AAA,2025-08-04,KRW,,,9857.31,1.9673,9857.31,0.0,,0.0,0.0,99,100.0,2026-08-21,1,3172900000.0,2025-08-31,2028-08-31,4.08,5.6404,9858.41,1.972,9858.41,GH(Land)25-08A,경기주택도시공사보상25-08가,KR,Gyeonggi Housing urban Development(Land)25-08A,장내,경기주택도시공사보상25-08가,KR353601DF82,경기주택도시공사,N,16,매우낮은위험(6등급),2026-08-21,,741.0,,2.25,특수채,일반사채,,N,active,N,Y,AAA,1,6,1,N
,3.149,,,,고정금리,이표채,신용카드채,공모,30000000000,,,,,0.0118,AA+,2024-09-12,KRW,,,10067.31,0.0566,10067.31,0.0,,0.0,0.0,99,100.0,2026-08-21,1,30000000000.0,2024-09-12,2026-09-11,3.149,0.0094,10068.18,0.0546,10068.18,SAMSUNG CARD2689,삼성카드2689,KR,SAMSUNG CARD2689,장내,삼성카드 2689,KR6029783E92,삼성카드(주),N,15,낮은위험(5등급),2026-08-21,,21.0,,3.432,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,4.495,,,,고정금리,복리채,지방공사보상채권,공모,3511700000,,,,,26.8783,AAA,2026-07-08,KRW,,,9793.85,4.7829,9793.85,0.0,,0.0,0.0,99,100.0,2026-08-21,1,3511700000.0,2026-07-31,2031-07-31,4.495,26.8549,9795.01,4.799,9795.01,GH(Land)26-07C,경기주택도시공사보상26-07다,KR,Gyeonggi Housing urban Development(Land)26-07C,장내,경기주택도시공사보상 26-07다,KR353602DG72,경기주택도시공사,N,16,매우낮은위험(6등급),2026-08-21,,1805.0,,4.01,특수채,일반사채,,N,active,N,Y,AAA,1,6,1,N
,4.403,,,,고정금리,이표채,신용카드채,공모,60000000000,,,,,8.1394,AA+,2026-06-11,KRW,,,10079.1,2.684,10079.1,0.0,,0.0,0.0,99,100.0,2026-08-21,1,60000000000.0,2026-06-11,2029-07-11,4.403,8.1255,10080.3,2.6845,10080.3,SAMSUNG CARD2881,삼성카드2881,KR,SAMSUNG CARD2881,장내,삼성카드 2881,KR6029783G66,삼성카드(주),N,15,낮은위험(5등급),2026-08-21,,1055.0,,4.384,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,4.065,,,,고정금리,복리채,지방공사보상채권,공모,591000000,,,,,5.2549,AAA,2023-07-20,KRW,,,11017.98,1.8854,11017.98,0.0,,0.0,0.0,99,100.0,2026-08-21,1,591000000.0,2023-07-31,2028-07-31,4.065,5.2382,11019.17,1.8899,11019.17,GH(Land)23-07C,경기주택도시공사보상23-07다,KR,Gyeonggi Housing urban Development(Land)23-07C,장내,경기주택도시공사보상 23-07다,KR353603DD74,경기주택도시공사,N,16,매우낮은위험(6등급),2026-08-21,,710.0,,3.55,특수채,일반사채,,N,active,N,Y,AAA,1,6,1,N
,3.653,,,,고정금리,이표채,신용카드채,공모,60000000000,,,,,0.4306,AA+,2020-03-13,KRW,,,9922.09,0.5489,9922.09,0.0,,0.0,0.0,99,100.0,2026-08-21,1,60000000000.0,2020-03-13,2027-03-12,3.653,0.4259,9923.07,0.5473,9923.07,SAMSUNG CARD2426,삼성카드2426,KR,SAMSUNG CARD2426,장내,삼성카드 2426,KR6029785A37,삼성카드(주),N,15,낮은위험(5등급),2026-08-21,,203.0,,1.665,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,3.97,,,,고정금리,이표채,일반지방공사채,공모,190000000000,,,,,2.7977,AAA,2026-02-24,KRW,,,10074.29,1.4371,10074.29,0.0,,0.0,0.0,99,100.0,2026-08-21,1,190000000000.0,2026-02-24,2028-02-24,3.97,2.7908,10075.4,1.4375,10075.4,GH26-02-132,경기주택도시공사26-02-132,KR,GYEONGGI HOUSING&URBAN DEVELOPMENT26-02-132,장내,경기주택도시공사26-02-132,KR353603GG29,경기주택도시공사,N,16,매우낮은위험(6등급),2026-08-21,,552.0,,3.348,특수채,일반사채,,N,active,N,Y,AAA,1,6,1,N
,4.32,,,,고정금리,이표채,신용카드채,공모,20000000000,,,,,5.2791,AA+,2018-11-23,KRW,,,9757.65,2.1572,9757.65,0.0,,0.0,0.0,99,100.0,2026-08-21,1,20000000000.0,2018-11-23,2028-11-23,4.32,5.2701,9758.8,2.1571,9758.8,SAMSUNG CARD2382,삼성카드2382,KR,SAMSUNG CARD2382,장내,삼성카드 2382,KR60297868B4,삼성카드(주),N,15,낮은위험(5등급),2026-08-21,,825.0,,2.86,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,4.136,,,,고정금리,이표채,일반특수법인채,공모,270000000000,,,,,8.4435,AAA,2026-07-22,KRW,,,10059.53,2.7426,10059.53,0.0,,0.0,0.0,99,100.0,2026-08-21,1,270000000000.0,2026-07-28,2029-07-27,4.136,8.4302,10060.65,2.743,10060.65,KDHC72,한국지역난방공사72,KR,KOREA DISTRICT HEATING CORPORATION72,장내,한국지역난방공사72,KR354201GG72,한국지역난방공사(주),N,16,매우낮은위험(6등급),2026-08-21,,1071.0,,4.253,특수채,공사채,,N,active,N,Y,AAA,1,6,1,N
,4.417,,,,고정금리,이표채,신용카드채,공모,30000000000,,,,,8.9251,AA+,2025-07-16,KRW,,,9599.56,2.8376,9599.56,0.0,,0.0,0.0,99,100.0,2026-08-21,1,30000000000.0,2025-07-16,2029-08-16,4.417,8.9098,9600.7,2.8383,9600.7,SAMSUNG CARD2798,삼성카드2798,KR,SAMSUNG CARD2798,장내,삼성카드 2798,KR602978AF72,삼성카드(주),N,15,낮은위험(5등급),2026-08-21,,1091.0,,2.879,회사채,일반사채,,N,active,N,Y,AA+,2,5,1,N
,4.02,,,,고정금리,이표채,일반특수법인채,공모,40000000000,,,,,5.4681,AAA,2025-12-09,KRW,,,9879.93,2.1964,9879.93,0.0,,0.0,0.0,99,100.0,2026-08-21,1,40000000000.0,2025-12-09,2028-12-09,4.02,5.4574,9881.02,2.1962,9881.02,KDHC71-2(G),한국지역난방공사71-2(녹),KR,KOREA DISTRICT HEATING CORPORATION71-2(G),장내,한국지역난방공사71-2(녹),KR354202GFC4,한국지역난방공사(주),N,16,매우낮은위험(6등급),2026-08-21,,841.0,,3.184,특수채,공사채,,N,active,N,Y,AAA,1,6,1,N
,3.657,,,,고정금리,이표채,할부금융채,공모,10000000000,,,,,0.4078,AA-,2023-12-05,KRW,,,10129.81,0.5284,10129.81,0.0,,0.0,0.0,99,100.0,2026-08-21,1,10000000000.0,2023-12-05,2027-03-05,3.657,0.404,10130.82,0.5268,10130.82,HANA CAPITAL413-6(T),하나캐피탈413-6(지),KR,HANA CAPITAL413-6(T),장내,하나캐피탈413-6(지),KR6019807DC7,하나캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,196.0,,4.377,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,4.042,,,,고정금리,이표채,할부금융채,공모,60000000000,,,,,1.5854,AA-,2025-04-22,KRW,,,9880.42,1.1419,9880.42,0.0,,0.0,0.0,99,100.0,2026-08-21,1,60000000000.0,2025-04-22,2027-10-22,4.042,1.5782,9881.5,1.1409,9881.5,HANA CAPITAL454-2(T),하나캐피탈454-2(지),KR,HANA CAPITAL454-2(T),장내,하나캐피탈454-2(지),KR6019807F45,하나캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,427.0,,2.791,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,3.923,,,,고정금리,이표채,할부금융채,공모,80000000000,,,,,0.7484,AA-,2024-05-28,KRW,,,10087.17,0.7485,10087.17,0.0,,0.0,0.0,99,100.0,2026-08-21,1,80000000000.0,2024-05-28,2027-05-28,3.923,0.7445,10088.24,0.7471,10088.24,HANA CAPITAL428-4,하나캐피탈428-4,KR,HANA CAPITAL428-4,장내,하나캐피탈428-4,KR6019809E51,하나캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,280.0,,3.889,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,3.928,,,,고정금리,이표채,할부금융채,공모,10000000000,,,,,0.8108,AA-,2024-06-13,KRW,,,10057.12,0.7862,10057.12,0.0,,0.0,0.0,99,100.0,2026-08-21,1,10000000000.0,2024-06-13,2027-06-10,3.928,0.8052,10058.2,0.7849,10058.2,HANA CAPITAL430-4,하나캐피탈430-4,KR,HANA CAPITAL430-4,장내,하나캐피탈430-4,KR6019809E69,하나캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,293.0,,3.761,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,4.173,,,,고정금리,이표채,할부금융채,공모,40000000000,,,,,2.416,AA-,2024-08-13,KRW,,,9903.76,1.4313,9903.76,0.0,,0.0,0.0,99,100.0,2026-08-21,1,40000000000.0,2024-08-13,2028-02-11,4.173,2.4087,9904.87,1.4305,9904.87,HANA CAPITAL434-4,하나캐피탈434-4,KR,HANA CAPITAL434-4,장내,하나캐피탈 434-4,KR6019809E85,하나캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,539.0,,3.445,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,3.928,,,,고정금리,이표채,할부금융채,공모,70000000000,,,,,0.8159,AA-,2024-06-13,KRW,,,10057.04,0.7889,10057.04,0.0,,0.0,0.0,99,100.0,2026-08-21,1,70000000000.0,2024-06-13,2027-06-11,3.928,0.8105,10058.11,0.7875,10058.11,HANA CAPITAL430-5,하나캐피탈430-5,KR,HANA CAPITAL430-5,장내,하나캐피탈 430-5,KR601980AE63,하나캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,294.0,,3.761,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,4.314,,,,고정금리,이표채,할부금융채,공모,80000000000,,,,,4.2773,AA-,2025-08-26,KRW,,,9782.32,1.9332,9782.32,0.0,,0.0,0.0,99,100.0,2026-08-21,1,80000000000.0,2025-08-26,2028-08-25,4.314,4.2688,9783.47,1.9329,9783.47,HANA CAPITAL463-5,하나캐피탈463-5,KR,HANA CAPITAL463-5,장내,하나캐피탈463-5,KR601980AF88,하나캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,735.0,,2.831,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,3.141,,,,고정금리,이표채,할부금융채,공모,10000000000,,,,,0.0023,AA-,2024-02-27,KRW,,,10093.4,0.0155,10093.4,0.0,,0.0,0.0,99,100.0,2026-08-21,1,10000000000.0,2024-02-27,2026-08-27,3.141,0.0014,10094.26,0.0135,10094.26,HANA CAPITAL422-3,하나캐피탈422-3,KR,HANA CAPITAL422-3,장내,하나캐피탈 422-3,KR601980BE21,하나캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,6.0,,3.943,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,4.212,,,,고정금리,이표채,할부금융채,공모,30000000000,,,,,2.8265,AA-,2025-09-29,KRW,,,9813.72,1.5571,9813.72,0.0,,0.0,0.0,99,100.0,2026-08-21,1,30000000000.0,2025-09-29,2028-03-29,4.212,2.8175,9814.84,1.5565,9814.84,HANA CAPITAL466-2,하나캐피탈466-2,KR,HANA CAPITAL466-2,장내,하나캐피탈466-2,KR601980BF95,하나캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,586.0,,2.752,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,3.726,,,,고정금리,이표채,할부금융채,공모,10000000000,,,,,0.4799,AA-,2022-03-25,KRW,,,10018.45,0.5845,10018.45,0.0,,0.0,0.0,99,100.0,2026-08-21,1,10000000000.0,2022-03-25,2027-03-25,3.726,0.4748,10019.46,0.5829,10019.46,HANA CAPITAL349-7,하나캐피탈349-7,KR,HANA CAPITAL349-7,장내,하나캐피탈349-7,KR601980CC30,하나캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,216.0,,3.199,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,4.207,,,,고정금리,이표채,할부금융채,공모,50000000000,,,,,2.7291,AA-,2026-07-24,KRW,,,10049.15,1.5262,10049.15,0.0,,0.0,0.0,99,100.0,2026-08-21,1,50000000000.0,2026-07-24,2028-03-24,4.207,2.7186,10050.28,1.5256,10050.28,HANA CAPITAL486-1,하나캐피탈486-1,KR,HANA CAPITAL486-1,장내,하나캐피탈486-1,KR601980CG77,하나캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,581.0,,4.316,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,3.59,,,,고정금리,이표채,할부금융채,공모,30000000000,,,,,0.3262,AA-,2023-12-12,KRW,,,10109.68,0.4699,10109.68,0.0,,0.0,0.0,99,100.0,2026-08-21,1,30000000000.0,2023-12-12,2027-02-12,3.59,0.3201,10110.66,0.4683,10110.66,HANA CAPITAL414-8(T),하나캐피탈414-8(지),KR,HANA CAPITAL414-8(T),장내,하나캐피탈414-8(지),KR601980FDC3,하나캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,175.0,,4.216,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,4.207,,,,고정금리,이표채,할부금융채,공모,50000000000,,,,,2.7613,AA-,2024-09-25,KRW,,,9927.85,1.5353,9927.85,0.0,,0.0,0.0,99,100.0,2026-08-21,1,50000000000.0,2024-09-25,2028-03-24,4.207,2.7524,9928.98,1.5346,9928.98,HANA CAPITAL438-7(T),하나캐피탈438-7(지),KR,HANA CAPITAL438-7(T),장내,하나캐피탈 438-7(지),KR601980KE95,하나캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,581.0,,3.395,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,3.969,,,,고정금리,이표채,할부금융채,공모,10000000000,,,,,1.2184,AA-,2023-08-29,KRW,,,10196.11,0.9812,10196.11,0.0,,0.0,0.0,99,100.0,2026-08-21,1,10000000000.0,2023-08-29,2027-08-27,3.969,1.2132,10197.21,0.98,10197.21,HANA CAPITAL400-7,하나캐피탈400-7,KR,HANA CAPITAL400-7,장내,하나캐피탈400-7,KR601980XD83,하나캐피탈(주),N,15,낮은위험(5등급),2026-08-21,,371.0,,4.834,회사채,일반사채,,N,active,N,Y,AA-,4,5,1,N
,3.261,,,,고정금리,이표채,유동화회사채,공모,21000000000,,,,,0.0373,AAA,2026-05-29,KRW,,,10010.35,0.1327,10010.35,0.0,,0.0,0.0,99,100.0,2026-08-21,1,21000000000.0,2026-06-09,2026-10-09,3.261,0.0356,10011.24,0.1307,10011.24,Uplus 5G 87th SEC1-2,유플러스파이브지87유1-2,KR,Uplus 5G Eighty Seventh Securitization Specialty1-2,장내,유플러스파이브지제팔십칠차유동화전문1-2,KR60208TCG67,유플러스파이브지제팔십칠차유동화전문,N,15,낮은위험(5등급),2026-08-21,,49.0,,3.166,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
,3.725,,,,고정금리,이표채,유동화회사채,공모,5000000000,,,,,0.2966,AAA,2026-06-16,KRW,,,10017.33,0.5037,10017.33,0.0,,0.0,0.0,99,100.0,2026-08-21,1,5000000000.0,2026-06-25,2027-02-25,3.725,0.2944,10018.33,0.5018,10018.33,T-WORLD 124TH SEC1-8,티월드제일백이십사차1-8,KR,T-WORLD 124TH SECURITIZATION SPECIALTY1-8,장내,티월드제일백이십사차유동화전문1-8,KR60209K8G68,티월드제일백이십사차유동화전문(유),N,15,낮은위험(5등급),2026-08-21,,188.0,,3.558,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
,3.947,,,,고정금리,이표채,유동화회사채,공모,5000000000,,,,,0.624,AAA,2026-06-16,KRW,,,10014.08,0.7465,10014.08,0.0,,0.0,0.0,99,100.0,2026-08-21,1,5000000000.0,2026-06-25,2027-05-25,3.947,0.6208,10015.14,0.7447,10015.14,T-WORLD 124TH SEC1-11,티월드제일백이십사차1-11,KR,T-WORLD 124TH SECURITIZATION SPECIALTY1-11,장내,티월드제일백이십사차유동화전문1-11,KR60209KBG66,티월드제일백이십사차유동화전문(유),N,15,낮은위험(5등급),2026-08-21,,277.0,,3.77,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
,4.533,,,,고정금리,이표채,유동화회사채,공모,5000000000,,,,,7.4395,AAA,2026-06-16,KRW,,,10024.45,2.1039,10024.45,0.0,,0.0,0.0,99,100.0,2026-08-21,1,5000000000.0,2026-06-25,2029-10-25,4.533,9.3294,10025.81,2.1911,10025.81,BavarianSkyKorea10th1-40,바바리안스카이10차1-40,KR,Bavarian Sky Korea 10th Asset Securitization Specialty1-40,장내,바바리안스카이코리아제10차유동화전문 1-40(콜),KR60210W8GJ2,바바리안스카이코리아제10차유동화전문,N,15,낮은위험(5등급),2026-08-21,,1161.0,,4.506,회사채,일반사채,,N,active,N,Y,AAA,1,5,1,N
